ID	RA	Dec	Nobs	obs_dates
UW1073	15.401271	32.575359999999996	123	['2019-06-28']
UW1074	15.596678	32.575359999999996	540	"['2020-02-24' '2020-03-17' '2020-03-28' '2020-03-31' '2020-04-17'
 '2020-04-22']"
UW1075	15.792085	32.575359999999996	343	['2020-02-26' '2020-03-19' '2020-03-21']
UW1076	15.987492999999999	32.575359999999996	1155	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-02-27' '2020-03-13'
 '2020-03-14' '2020-03-22' '2020-04-02' '2020-04-18' '2020-04-20'
 '2020-04-23']"
UW1077	16.1829	32.575359999999996	133	['2019-06-21']
UW1078	16.378307999999997	32.575359999999996	123	['2019-06-25']
UW1079	16.573715	32.575359999999996	367	['2020-04-17' '2020-04-18' '2020-04-21']
UW1080	16.769122	32.575359999999996	129	['2019-06-28']
UW1081	16.96453	32.575359999999996	127	['2019-06-23']
UW1082	17.159937	32.575359999999996	568	"['2020-03-30' '2020-04-02' '2020-04-04' '2020-04-17' '2020-04-18'
 '2020-04-19' '2020-04-21']"
UW1083	17.355344	32.575359999999996	126	['2019-06-28']
UW1084	7.388364	34.380359999999996	397	['2019-10-21' '2019-10-25' '2019-10-28' '2020-12-11']
UW1085	7.587886	34.380359999999996	115	['2019-11-01']
UW1086	7.787408	34.380359999999996	383	['2019-11-26' '2019-12-24' '2019-12-25']
UW1087	7.986928999999999	34.380359999999996	263	['2019-11-30' '2019-12-25' '2020-12-11']
UW1088	8.186451	34.380359999999996	358	['2020-02-26' '2020-03-19' '2020-04-15' '2020-04-26']
UW1089	8.385973	34.380359999999996	253	['2019-11-26' '2019-12-22']
UW1090	8.585494	34.380359999999996	264	['2020-04-09' '2020-04-11']
UW1091	8.785016	34.380359999999996	648	['2020-02-19' '2020-02-24' '2020-03-15' '2020-03-16' '2020-03-19']
UW1092	8.984538	34.380359999999996	773	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-14'
 '2020-03-17']"
UW1093	9.184059	34.380359999999996	551	['2020-02-19' '2020-02-24' '2020-02-28' '2020-03-15' '2020-03-19']
UW1094	9.383581	34.380359999999996	134	['2020-03-21']
UW1095	9.583103	34.380359999999996	384	['2020-02-24' '2020-03-16' '2020-04-14']
UW1096	9.782624	34.380359999999996	131	['2020-03-22']
UW1097	9.982146	34.380359999999996	899	"['2020-02-19' '2020-02-23' '2020-03-13' '2020-03-14' '2020-03-17'
 '2020-03-30' '2020-04-14']"
UW1098	10.181668	34.380359999999996	551	['2020-02-19' '2020-02-24' '2020-02-28' '2020-03-15' '2020-03-19']
UW1099	10.381189	34.380359999999996	117	['2020-03-19']
UW1100	10.580711	34.380359999999996	109	['2020-03-22']
UW1101	10.780233	34.380359999999996	406	['2019-12-01' '2019-12-25' '2019-12-27' '2020-03-17']
UW1102	10.979754	34.380359999999996	384	['2020-02-24' '2020-03-15']
UW1103	11.179276	34.380359999999996	136	['2020-04-16']
UW1104	11.378798	34.380359999999996	970	"['2020-02-19' '2020-02-24' '2020-03-14' '2020-04-11' '2020-04-17'
 '2020-04-21' '2020-10-13']"
UW1105	11.57832	34.380359999999996	385	['2020-02-24' '2020-03-15' '2020-03-16']
UW1106	11.777841	34.380359999999996	519	['2020-02-26' '2020-03-17' '2020-03-25' '2020-04-19' '2020-04-23']
UW1107	11.977363	34.380359999999996	528	['2020-02-24' '2020-03-16' '2020-03-19' '2020-03-29' '2020-04-15']
UW1108	12.176885	34.380359999999996	385	['2020-02-24' '2020-03-16' '2020-04-21']
UW1109	12.376406	34.380359999999996	345	['2020-05-11' '2020-05-13' '2020-05-23']
UW1110	12.575928	34.380359999999996	121	['2020-04-15']
UW1111	12.77545	34.380359999999996	519	['2020-02-26' '2020-03-17' '2020-03-25' '2020-04-19' '2020-04-23']
UW1112	12.974971	34.380359999999996	285	['2020-03-28' '2020-04-20' '2020-05-16']
UW1113	13.174493	34.380359999999996	469	['2020-04-18' '2020-05-11' '2020-05-18' '2020-05-19']
UW1114	13.374015	34.380359999999996	119	['2020-03-21']
UW1115	13.573535999999999	34.380359999999996	226	['2020-03-28' '2020-04-23']
UW1116	13.773057999999999	34.380359999999996	1059	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-06'
 '2020-03-21' '2020-03-22' '2020-04-26' '2020-04-28']"
UW1117	13.972579999999999	34.380359999999996	1183	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-02-24' '2020-02-27'
 '2020-03-15' '2020-04-18' '2020-05-11' '2020-05-17' '2020-05-23']"
UW1118	14.172101000000001	34.380359999999996	372	['2020-02-26' '2020-03-17']
UW1119	14.371623000000001	34.380359999999996	773	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-14'
 '2020-03-17']"
UW1120	14.571145000000001	34.380359999999996	899	"['2020-02-19' '2020-02-23' '2020-03-13' '2020-03-14' '2020-03-17'
 '2020-03-30' '2020-04-14']"
UW1121	14.770667000000001	34.380359999999996	181	['2020-03-31' '2020-04-22' '2020-04-25']
UW1122	14.970188	34.380359999999996	120	['2020-04-21']
UW1123	15.16971	34.380359999999996	109	['2019-07-03']
UW1124	15.369232	34.380359999999996	123	['2020-03-19']
UW1125	15.568753	34.380359999999996	368	['2020-05-12' '2020-05-17' '2020-05-20']
UW1126	15.768275	34.380359999999996	121	['2020-04-21']
UW1127	15.967797000000001	34.380359999999996	126	['2020-05-23']
UW1128	16.167317999999998	34.380359999999996	1059	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-06'
 '2020-03-21' '2020-03-22' '2020-04-26' '2020-04-28']"
UW1129	16.36684	34.380359999999996	125	['2019-07-03']
UW1130	16.566361999999998	34.380359999999996	127	['2020-04-23']
UW1131	16.765883	34.380359999999996	119	['2019-07-04']
UW1132	16.965405	34.380359999999996	214	['2020-03-21' '2020-04-23' '2020-04-25']
UW1134	17.364448	34.380359999999996	126	['2019-06-28']
UW1135	7.394378999999999	36.185359999999996	133	['2019-10-27' '2020-12-11']
UW1136	7.5983979999999995	36.185359999999996	1012	"['2019-11-04' '2019-11-08' '2019-11-16' '2019-11-22' '2019-12-07'
 '2019-12-13' '2019-12-16' '2019-12-20' '2019-12-25']"
UW1137	7.802417999999999	36.185359999999996	534	['2019-12-01' '2019-12-04' '2019-12-05' '2019-12-26']
UW1138	8.006438000000001	36.185359999999996	773	"['2019-12-05' '2020-02-19' '2020-02-23' '2020-03-04' '2020-03-14'
 '2020-03-17']"
UW1139	8.210458000000001	36.185359999999996	130	['2020-11-13']
UW1140	8.414477999999999	36.185359999999996	127	['2020-11-17']
UW1141	8.618497	36.185359999999996	193	['2020-11-17' '2020-11-24']
UW1142	8.822517	36.185359999999996	129	['2020-04-13' '2020-04-14']
UW1143	9.026537	36.185359999999996	343	['2020-02-26' '2020-03-19' '2020-03-21']
UW1144	9.230557000000001	36.185359999999996	133	['2020-04-16']
UW1145	9.434577	36.185359999999996	173	['2020-04-20' '2020-04-21']
UW1146	9.638597	36.185359999999996	120	['2020-12-23' '2021-01-13']
UW1147	9.842616	36.185359999999996	147	['2020-11-25' '2021-01-21']
UW1148	10.046636	36.185359999999996	210	['2021-02-05' '2021-03-09']
UW1149	10.250656	36.185359999999996	146	['2020-12-13' '2020-12-19' '2020-12-25']
UW1150	10.454676	36.185359999999996	158	['2020-12-15' '2021-01-08' '2021-01-12' '2021-02-06']
UW1151	10.658696	36.185359999999996	147	['2020-12-20' '2020-12-23']
UW1152	10.862715	36.185359999999996	122	['2020-04-15']
UW1153	11.066735000000001	36.185359999999996	149	['2020-05-09' '2020-12-18' '2021-01-22']
UW1154	11.270755	36.185359999999996	129	['2020-12-26' '2021-01-15']
UW1155	11.474775	36.185359999999996	129	['2020-04-22']
UW1156	11.678795	36.185359999999996	120	['2020-04-25']
UW1157	11.882814	36.185359999999996	175	['2020-05-20' '2021-01-23']
UW1158	12.086834	36.185359999999996	125	['2020-05-21']
UW1159	12.290854	36.185359999999996	150	['2020-12-25' '2021-01-14' '2021-01-16']
UW1160	12.494874000000001	36.185359999999996	118	['2021-01-22']
UW1161	12.698894000000001	36.185359999999996	178	['2021-01-15']
UW1162	12.902913	36.185359999999996	204	['2021-02-08' '2021-03-07']
UW1163	13.106933	36.185359999999996	119	['2021-02-10' '2021-02-12']
UW1164	13.310953	36.185359999999996	128	['2020-05-24']
UW1165	13.514973000000001	36.185359999999996	228	['2020-05-12' '2020-05-21']
UW1166	13.718993	36.185359999999996	117	['2020-06-10']
UW1167	13.923012	36.185359999999996	114	['2020-06-18']
UW1168	14.127032	36.185359999999996	118	['2020-05-19']
UW1169	14.331052	36.185359999999996	105	[]
UW1170	14.535072	36.185359999999996	120	['2020-04-23']
UW1171	14.739092000000001	36.185359999999996	473	['2020-04-28' '2020-05-11' '2020-05-17' '2020-05-21']
UW1172	14.943110999999998	36.185359999999996	121	['2020-05-19']
UW1173	15.147131	36.185359999999996	388	['2020-03-25' '2020-04-19' '2020-05-13' '2020-05-18' '2020-05-23']
UW1174	15.351151000000002	36.185359999999996	355	['2020-03-30' '2020-06-17' '2020-07-07']
UW1175	15.555171	36.185359999999996	524	['2020-05-26' '2020-06-14' '2020-06-18' '2020-06-20' '2020-07-08']
UW1176	15.759191	36.185359999999996	121	['2020-05-19']
UW1177	15.96321	36.185359999999996	122	['2020-05-24']
UW1178	16.16723	36.185359999999996	255	['2020-05-17' '2020-05-25']
UW1179	16.37125	36.185359999999996	241	['2020-03-30' '2020-04-22']
UW1180	16.57527	36.185359999999996	120	['2020-05-19']
UW1181	16.77929	36.185359999999996	126	['2020-05-23']
UW1182	16.983309	36.185359999999996	128	['2020-04-27']
UW1183	17.187329000000002	36.185359999999996	196	['2019-09-23' '2019-09-24']
UW1184	17.391348999999998	36.185359999999996	127	['2019-06-25']
UW1185	7.365747	37.990359999999995	157	['2019-09-28' '2019-10-24' '2020-12-11']
UW1186	7.574685000000001	37.990359999999995	639	['2019-11-04' '2019-11-17' '2019-11-22' '2019-12-16' '2019-12-20']
UW1187	7.783622	37.990359999999995	516	['2019-11-24' '2019-12-19' '2019-12-22']
UW1188	7.992560000000001	37.990359999999995	385	['2020-02-24' '2020-03-16' '2020-04-21']
UW1189	8.201497	37.990359999999995	127	['2020-11-15']
UW1190	8.410435000000001	37.990359999999995	115	['2020-11-25']
UW1191	8.619372	37.990359999999995	168	['2021-02-04' '2021-02-05']
UW1192	8.82831	37.990359999999995	112	['2020-12-19']
UW1193	9.037247	37.990359999999995	161	['2020-11-13' '2020-11-16']
UW1194	9.246185	37.990359999999995	135	['2021-02-07' '2021-03-06']
UW1195	9.455122	37.990359999999995	128	['2021-01-16' '2021-02-11']
UW1196	9.664060000000001	37.990359999999995	159	['2021-02-09' '2021-04-07']
UW1197	9.872997999999999	37.990359999999995	211	['2021-03-07' '2021-04-04']
UW1198	10.081935000000001	37.990359999999995	96	['2021-03-17']
UW1199	10.290873	37.990359999999995	81	['2021-03-04']
UW1200	10.49981	37.990359999999995	98	['2021-04-03']
UW1201	10.708748	37.990359999999995	136	['2021-01-13' '2021-03-10']
UW1202	10.917685	37.990359999999995	155	['2021-04-01' '2021-05-06']
UW1203	11.126623	37.990359999999995	192	['2021-02-11' '2021-03-06']
UW1204	11.335560000000001	37.990359999999995	170	['2021-02-08' '2021-03-09']
UW1205	11.544497999999999	37.990359999999995	102	['2021-02-19']
UW1206	11.753435000000001	37.990359999999995	109	['2021-04-05' '2021-04-08']
UW1207	11.962373	37.990359999999995	72	['2021-04-12' '2021-05-07']
UW1208	12.17131	37.990359999999995	169	['2021-04-11' '2021-04-13' '2021-05-09']
UW1209	12.380248	37.990359999999995	118	['2021-04-04']
UW1210	12.589185	37.990359999999995	163	['2021-03-06' '2021-03-17']
UW1211	12.798123	37.990359999999995	164	['2021-04-06' '2021-04-07']
UW1212	13.007061	37.990359999999995	168	['2021-03-20' '2021-04-03']
UW1213	13.215998	37.990359999999995	109	['2021-02-19']
UW1214	13.424935999999999	37.990359999999995	113	['2020-06-08']
UW1215	13.633873000000001	37.990359999999995	126	['2021-01-21' '2021-02-21']
UW1216	13.842811	37.990359999999995	156	['2021-02-20' '2021-03-07' '2021-03-09']
UW1217	14.051748000000002	37.990359999999995	137	['2021-01-22' '2021-02-08' '2021-02-09']
UW1218	14.260685999999998	37.990359999999995	278	['2020-05-25' '2020-06-19' '2020-06-20']
UW1219	14.469623	37.990359999999995	185	['2020-06-08' '2020-06-21' '2021-02-10' '2021-02-18']
UW1220	14.678560999999998	37.990359999999995	118	['2021-03-20']
UW1221	14.887498	37.990359999999995	120	['2020-06-22']
UW1222	15.096435999999999	37.990359999999995	192	['2020-06-15' '2020-06-16']
UW1223	15.305373000000001	37.990359999999995	200	['2021-03-09' '2021-03-19']
UW1224	15.514311	37.990359999999995	170	['2021-04-05' '2021-04-06']
UW1225	15.723249	37.990359999999995	168	['2021-03-17' '2021-03-20']
UW1226	15.932185999999998	37.990359999999995	125	['2020-06-10']
UW1227	16.141123999999998	37.990359999999995	210	['2020-06-18' '2020-06-22' '2020-07-09']
UW1228	16.350061	37.990359999999995	280	['2020-06-17' '2020-06-20' '2020-07-08']
UW1229	16.558999	37.990359999999995	265	['2020-06-12' '2020-06-13' '2020-06-15']
UW1230	16.767936	37.990359999999995	123	['2020-05-24']
UW1231	16.976874	37.990359999999995	493	['2020-05-01' '2020-05-16' '2020-05-18' '2020-05-19']
UW1232	17.185810999999998	37.990359999999995	120	[]
UW1233	17.394748999999997	37.990359999999995	126	['2019-06-28']
UW1234	7.430536999999999	39.795359999999995	129	['2019-10-28']
UW1235	7.6448529999999995	39.795359999999995	253	['2019-11-26' '2019-12-22']
UW1236	7.8591690000000005	39.795359999999995	386	['2019-11-24' '2019-12-19' '2019-12-21']
UW1237	8.073486	39.795359999999995	129	['2020-11-13']
UW1238	8.287802000000001	39.795359999999995	188	['2020-11-19' '2020-11-20']
UW1239	8.502118	39.795359999999995	162	['2021-01-14' '2021-01-15' '2021-01-16']
UW1240	8.716434	39.795359999999995	128	['2021-03-15' '2021-03-30' '2021-03-31']
UW1241	8.93075	39.795359999999995	72	['2021-04-09']
UW1242	9.145066	39.795359999999995	107	['2021-04-06' '2021-04-11']
UW1243	9.359382	39.795359999999995	99	['2021-04-05']
UW1244	9.573698	39.795359999999995	38	['2021-04-12']
UW1245	9.788015	39.795359999999995	0	[]
UW1246	10.002331	39.795359999999995	0	[]
UW1247	10.216647	39.795359999999995	0	[]
UW1248	10.430963	39.795359999999995	0	[]
UW1249	10.645278999999999	39.795359999999995	0	[]
UW1250	10.859595	39.795359999999995	122	['2021-05-09']
UW1251	11.073911	39.795359999999995	63	['2021-05-10']
UW1252	11.288228	39.795359999999995	4	['2021-05-11' '2021-05-12']
UW1253	11.502544	39.795359999999995	67	['2021-04-09']
UW1254	11.71686	39.795359999999995	118	['2021-05-08']
UW1255	11.931175999999999	39.795359999999995	0	[]
UW1256	12.145491999999999	39.795359999999995	0	[]
UW1257	12.359808000000001	39.795359999999995	0	[]
UW1258	12.574124000000001	39.795359999999995	0	[]
UW1259	12.788441	39.795359999999995	123	['2021-05-09']
UW1260	13.002757	39.795359999999995	0	[]
UW1261	13.217073000000001	39.795359999999995	122	['2021-05-08']
UW1262	13.431389000000001	39.795359999999995	124	['2021-05-09']
UW1263	13.645705	39.795359999999995	39	['2021-06-10']
UW1264	13.860021	39.795359999999995	187	['2021-04-07' '2021-05-07']
UW1265	14.074337	39.795359999999995	146	['2021-03-21' '2021-04-06']
UW1266	14.288653	39.795359999999995	180	['2021-03-18' '2021-04-05']
UW1267	14.502970000000001	39.795359999999995	108	['2021-04-12']
UW1268	14.717285999999998	39.795359999999995	91	['2021-06-25']
UW1269	14.931602	39.795359999999995	203	['2021-03-22' '2021-04-11' '2021-05-05']
UW1270	15.145918	39.795359999999995	206	['2021-04-04' '2021-05-08']
UW1271	15.360234	39.795359999999995	124	['2021-05-07']
UW1272	15.57455	39.795359999999995	128	['2021-06-04']
UW1273	15.788866	39.795359999999995	128	['2021-05-04']
UW1274	16.003183	39.795359999999995	127	['2021-05-05']
UW1275	16.217499	39.795359999999995	142	['2021-03-21' '2021-04-13']
UW1276	16.431815	39.795359999999995	323	['2020-06-18' '2020-06-22' '2020-06-24']
UW1277	16.646131	39.795359999999995	110	['2020-05-28']
UW1278	16.860447	39.795359999999995	104	['2020-05-22']
UW1279	17.074763	39.795359999999995	207	['2020-04-26' '2020-04-27']
UW1280	17.289079	39.795359999999995	124	['2019-07-08']
UW1281	7.408911	41.600359999999995	385	['2019-10-31' '2019-11-01']
UW1282	7.6291139999999995	41.600359999999995	534	['2019-11-23' '2019-12-19' '2019-12-21']
UW1283	7.849317	41.600359999999995	386	['2019-11-30' '2019-12-25']
UW1284	8.069521	41.600359999999995	131	['2020-11-17']
UW1285	8.289724	41.600359999999995	184	['2020-12-09' '2020-12-15' '2020-12-17' '2020-12-18']
UW1286	8.509927000000001	41.600359999999995	140	['2021-02-08' '2021-02-09']
UW1287	8.73013	41.600359999999995	105	['2021-04-04']
UW1288	8.950334	41.600359999999995	0	[]
UW1289	9.170537	41.600359999999995	0	[]
UW1290	9.39074	41.600359999999995	0	[]
UW1291	9.610944	41.600359999999995	0	[]
UW1292	9.831147	41.600359999999995	0	[]
UW1293	10.05135	41.600359999999995	0	[]
UW1294	10.271552999999999	41.600359999999995	0	[]
UW1295	10.491757000000002	41.600359999999995	0	[]
UW1296	10.711960000000001	41.600359999999995	0	[]
UW1297	10.932163000000001	41.600359999999995	0	[]
UW1298	11.152366	41.600359999999995	0	[]
UW1299	11.37257	41.600359999999995	0	[]
UW1300	11.592773	41.600359999999995	0	[]
UW1301	11.812975999999999	41.600359999999995	0	[]
UW1302	12.03318	41.600359999999995	0	[]
UW1303	12.253383	41.600359999999995	0	[]
UW1304	12.473586	41.600359999999995	0	[]
UW1305	12.693789	41.600359999999995	0	[]
UW1306	12.913993	41.600359999999995	0	[]
UW1307	13.134196	41.600359999999995	0	[]
UW1308	13.354398999999999	41.600359999999995	0	[]
UW1309	13.574601999999999	41.600359999999995	0	[]
UW1310	13.794806	41.600359999999995	0	[]
UW1311	14.015009	41.600359999999995	0	[]
UW1312	14.235211999999999	41.600359999999995	0	[]
UW1313	14.455416	41.600359999999995	0	[]
UW1314	14.675619000000001	41.600359999999995	0	[]
UW1315	14.895822	41.600359999999995	0	[]
UW1316	15.116025	41.600359999999995	0	[]
UW1317	15.336229000000001	41.600359999999995	0	[]
UW1318	15.556432000000001	41.600359999999995	117	['2021-06-06']
UW1319	15.776635	41.600359999999995	120	['2021-05-08']
UW1320	15.996838	41.600359999999995	117	['2021-05-13']
UW1321	16.217042000000003	41.600359999999995	128	['2021-05-04']
UW1322	16.437245	41.600359999999995	120	['2020-06-19']
UW1323	16.657448000000002	41.600359999999995	227	['2020-05-29' '2020-05-30']
UW1324	16.877651999999998	41.600359999999995	123	['2020-05-24']
UW1325	17.097855	41.600359999999995	104	['2020-04-27' '2020-04-28']
UW1326	17.318057999999997	41.600359999999995	121	['2019-07-03']
UW1327	7.461011	43.405359999999995	127	['2019-11-03']
UW1328	7.687666	43.405359999999995	509	['2019-12-01' '2019-12-02' '2019-12-18' '2019-12-26']
UW1329	7.91432	43.405359999999995	218	['2020-10-23' '2020-11-12' '2020-11-13']
UW1330	8.140974	43.405359999999995	109	['2020-11-19']
UW1331	8.367628	43.405359999999995	154	['2021-01-14' '2021-01-15']
UW1332	8.594283	43.405359999999995	129	['2021-03-09' '2021-03-10' '2021-03-11']
UW1333	8.820936999999999	43.405359999999995	0	[]
UW1334	9.047591	43.405359999999995	0	[]
UW1335	9.274245	43.405359999999995	0	[]
UW1336	9.5009	43.405359999999995	0	[]
UW1337	9.727554	43.405359999999995	0	[]
UW1338	9.954208	43.405359999999995	0	[]
UW1339	10.180862	43.405359999999995	0	[]
UW1340	10.407517	43.405359999999995	0	[]
UW1341	10.634171	43.405359999999995	0	[]
UW1342	10.860825	43.405359999999995	0	[]
UW1343	11.087479	43.405359999999995	0	[]
UW1344	11.314134	43.405359999999995	0	[]
UW1345	11.540788000000001	43.405359999999995	0	[]
UW1346	11.767441999999999	43.405359999999995	0	[]
UW1347	11.994096	43.405359999999995	0	[]
UW1348	12.22075	43.405359999999995	0	[]
UW1349	12.447405	43.405359999999995	0	[]
UW1350	12.674059	43.405359999999995	0	[]
UW1351	12.900713	43.405359999999995	0	[]
UW1352	13.127367000000001	43.405359999999995	0	[]
UW1353	13.354022	43.405359999999995	0	[]
UW1354	13.580676	43.405359999999995	0	[]
UW1355	13.807329999999999	43.405359999999995	0	[]
UW1356	14.033984	43.405359999999995	0	[]
UW1357	14.260639000000001	43.405359999999995	0	[]
UW1358	14.487293	43.405359999999995	0	[]
UW1359	14.713947000000001	43.405359999999995	0	[]
UW1360	14.940601000000001	43.405359999999995	0	[]
UW1361	15.167256	43.405359999999995	0	[]
UW1362	15.39391	43.405359999999995	0	[]
UW1363	15.620564000000002	43.405359999999995	0	[]
UW1364	15.847218	43.405359999999995	159	['2021-06-11' '2021-07-14']
UW1365	16.073873000000003	43.405359999999995	105	['2021-06-06' '2021-06-08' '2021-06-09']
UW1366	16.300527	43.405359999999995	124	['2021-05-07']
UW1367	16.527181	43.405359999999995	596	['2020-06-17' '2020-06-20' '2020-10-05']
UW1368	16.753835000000002	43.405359999999995	127	['2020-05-26']
UW1369	16.98049	43.405359999999995	102	['2020-05-20']
UW1370	17.207144	43.405359999999995	152	['2019-09-28' '2019-09-29']
UW1371	7.516610000000001	45.210359999999994	633	['2019-11-04' '2019-11-17' '2019-11-22' '2019-12-16' '2019-12-20']
UW1372	7.750342999999999	45.210359999999994	256	['2019-11-26' '2019-12-22']
UW1373	7.984077	45.210359999999994	129	['2020-11-15']
UW1374	8.21781	45.210359999999994	171	['2020-12-13']
UW1375	8.451544	45.210359999999994	153	['2021-03-02' '2021-03-03']
UW1376	8.685277000000001	45.210359999999994	0	[]
UW1377	8.919011	45.210359999999994	0	[]
UW1378	9.152744	45.210359999999994	0	[]
UW1379	9.386478	45.210359999999994	0	[]
UW1380	9.620211999999999	45.210359999999994	0	[]
UW1381	9.853945	45.210359999999994	0	[]
UW1382	10.087679	45.210359999999994	0	[]
UW1383	10.321411999999999	45.210359999999994	0	[]
UW1384	10.555146	45.210359999999994	0	[]
UW1385	10.788879	45.210359999999994	0	[]
UW1386	11.022613	45.210359999999994	0	[]
UW1387	11.256346	45.210359999999994	0	[]
UW1388	11.49008	45.210359999999994	0	[]
UW1389	11.723813999999999	45.210359999999994	0	[]
UW1390	11.957547	45.210359999999994	0	[]
UW1391	12.191281	45.210359999999994	0	[]
UW1392	12.425014	45.210359999999994	0	[]
UW1393	12.658748	45.210359999999994	0	[]
UW1394	12.892481	45.210359999999994	0	[]
UW1395	13.126215	45.210359999999994	0	[]
UW1396	13.359948000000001	45.210359999999994	0	[]
UW1397	13.593682000000001	45.210359999999994	0	[]
UW1398	13.827416	45.210359999999994	0	[]
UW1399	14.061148999999999	45.210359999999994	0	[]
UW1400	14.294882999999999	45.210359999999994	0	[]
UW1401	14.528616	45.210359999999994	0	[]
UW1402	14.76235	45.210359999999994	0	[]
UW1403	14.996082999999999	45.210359999999994	0	[]
UW1404	15.229817	45.210359999999994	0	[]
UW1405	15.46355	45.210359999999994	0	[]
UW1406	15.697284	45.210359999999994	119	['2021-08-26']
UW1407	15.931018	45.210359999999994	120	['2021-06-15']
UW1408	16.164751000000003	45.210359999999994	115	['2021-06-06' '2021-06-08']
UW1409	16.398485	45.210359999999994	167	['2021-05-09' '2021-05-10' '2021-05-13']
UW1410	16.632217999999998	45.210359999999994	206	['2020-06-14' '2020-06-15']
UW1411	16.865952	45.210359999999994	127	['2020-05-24']
UW1412	17.099685	45.210359999999994	203	['2020-05-19' '2020-05-20']
UW1413	7.576153999999999	47.01536	343	['2019-11-24' '2019-11-30' '2019-12-22']
UW1414	7.81767	47.01536	253	['2020-11-13']
UW1415	8.059187	47.01536	129	['2020-11-19']
UW1416	8.300704	47.01536	156	['2021-01-08' '2021-01-12']
UW1417	8.542221000000001	47.01536	0	[]
UW1418	8.783737	47.01536	0	[]
UW1419	9.025253999999999	47.01536	0	[]
UW1420	9.266771	47.01536	0	[]
UW1421	9.508288	47.01536	0	[]
UW1422	9.749804	47.01536	0	[]
UW1423	9.991321000000001	47.01536	0	[]
UW1424	10.232838000000001	47.01536	0	[]
UW1425	10.474355000000001	47.01536	0	[]
UW1426	10.715871	47.01536	0	[]
UW1427	10.957388	47.01536	0	[]
UW1428	11.198905	47.01536	0	[]
UW1429	11.440422	47.01536	0	[]
UW1430	11.681938	47.01536	0	[]
UW1431	11.923455	47.01536	0	[]
UW1432	12.164972	47.01536	0	[]
UW1433	12.406489	47.01536	0	[]
UW1434	12.648005	47.01536	0	[]
UW1435	12.889522	47.01536	0	[]
UW1436	13.131039000000001	47.01536	0	[]
UW1437	13.372556	47.01536	0	[]
UW1438	13.614072	47.01536	0	[]
UW1439	13.855589000000002	47.01536	0	[]
UW1440	14.097106	47.01536	0	[]
UW1441	14.338623000000002	47.01536	0	[]
UW1442	14.580139	47.01536	0	[]
UW1443	14.821655999999999	47.01536	0	[]
UW1444	15.063173	47.01536	0	[]
UW1445	15.304689999999999	47.01536	0	[]
UW1446	15.546206	47.01536	0	[]
UW1447	15.787723000000002	47.01536	238	['2021-08-06']
UW1448	16.029239999999998	47.01536	123	['2021-06-16']
UW1449	16.270757	47.01536	121	['2021-05-17']
UW1450	16.512273	47.01536	280	['2020-06-18' '2020-06-19' '2020-06-25']
UW1451	16.75379	47.01536	130	['2020-05-28' '2020-05-29']
UW1452	16.995307	47.01536	125	['2020-05-23']
UW1453	7.640117999999999	48.82036	662	['2019-11-23' '2019-12-19' '2019-12-21']
UW1454	7.890211	48.82036	125	['2020-11-14']
UW1455	8.140303999999999	48.82036	126	['2020-11-20']
UW1456	8.390396	48.82036	125	['2021-02-09' '2021-02-10']
UW1457	8.640489	48.82036	0	[]
UW1458	8.890582	48.82036	0	[]
UW1459	9.140675	48.82036	0	[]
UW1460	9.390768	48.82036	0	[]
UW1461	9.640861	48.82036	0	[]
UW1462	9.890953999999999	48.82036	0	[]
UW1463	10.141047	48.82036	0	[]
UW1464	10.39114	48.82036	0	[]
UW1465	10.641232	48.82036	0	[]
UW1466	10.891325	48.82036	0	[]
UW1467	11.141418	48.82036	0	[]
UW1468	11.391511	48.82036	0	[]
UW1469	11.641604	48.82036	0	[]
UW1470	11.891697	48.82036	0	[]
UW1471	12.14179	48.82036	0	[]
UW1472	12.391883	48.82036	0	[]
UW1473	12.641975	48.82036	0	[]
UW1474	12.892068	48.82036	0	[]
UW1475	13.142160999999998	48.82036	0	[]
UW1476	13.392254000000001	48.82036	0	[]
UW1477	13.642347000000001	48.82036	0	[]
UW1478	13.892439999999999	48.82036	0	[]
UW1479	14.142532999999998	48.82036	0	[]
UW1480	14.392626000000002	48.82036	0	[]
UW1481	14.642717999999999	48.82036	0	[]
UW1482	14.892810999999998	48.82036	0	[]
UW1483	15.142904000000001	48.82036	0	[]
UW1484	15.392997	48.82036	0	[]
UW1485	15.643089999999999	48.82036	0	[]
UW1486	15.893182999999999	48.82036	125	['2021-07-13']
UW1487	16.143276	48.82036	237	['2021-06-15']
UW1488	16.393369	48.82036	192	['2021-05-16']
UW1489	16.643462	48.82036	557	['2020-06-17' '2020-06-24' '2020-06-25' '2020-06-28' '2020-10-03']
UW1490	16.893554	48.82036	128	['2020-05-26']
UW1491	7.709009	50.62536	252	['2019-11-30' '2019-12-25']
UW1492	7.968577000000001	50.62536	126	['2020-11-17']
UW1493	8.228144	50.62536	144	['2021-01-05' '2021-01-06']
UW1494	8.487712	50.62536	0	[]
